order_id,stock_tick,stock_id,country_id,time_frame,order_type,entry_price,stoploss_price,target_price,stock_quantity,purchased_cmp_date,purchased_on,order_status,is_trade_started,is_evaluated,entry_timestamp,completed_on,lstm_rf_model_prediction,lstm_rf_model_prob,arima_ab_model_prediction,arima_ab_model_prob
1622980,jsw_energy,807,1,5,SELL,587.168,596.681,559.5,100,2026-07-03T15:29,"2026-07-13 18:42:29","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622981,ltimindtree,786,1,5,BUY,3943.61,3869.54,4100.17,100,2026-07-03T15:29,"2026-07-13 18:42:30","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622982,power_finance_corporation,792,1,5,BUY,411.066,406.704,434.848,100,2026-07-03T15:29,"2026-07-13 18:42:32","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622983,recl,799,1,5,BUY,335.553,331.622,358.1,100,2026-07-03T15:29,"2026-07-13 18:42:33","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622984,tata_consumer_products,735,1,5,SELL,1164.94,1176.79,1105.05,100,2026-07-03T15:29,"2026-07-13 18:42:35","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622985,tech_mahindra,741,1,5,BUY,1380.37,1357.99,1478.91,100,2026-07-03T15:29,"2026-07-13 18:42:36","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622986,varun_beverages,784,1,5,SELL,561.157,570.516,530,100,2026-07-03T15:29,"2026-07-13 18:42:39","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622987,united_spirits,796,1,5,SELL,1377.36,1395.47,1289,100,2026-07-03T15:29,"2026-07-13 18:42:39","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622988,adani_energy_solutions,802,1,25,SELL,1529.9,1546.96,1451.79,100,2026-07-03T15:29,"2026-07-13 18:42:40","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622989,zydus_life,753,1,5,SELL,1097.35,1138.5,947.55,100,2026-07-03T15:29,"2026-07-13 18:42:40","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622990,adani_green,627,1,25,SELL,1532.09,1549.05,1457.8,100,2026-07-03T15:29,"2026-07-13 18:42:41","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622991,adani_enterprises,626,1,25,SELL,3013.97,3067.43,2850,100,2026-07-03T15:29,"2026-07-13 18:42:41","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622992,avenue_supermarts,779,1,25,BUY,4179.56,4074.54,4431.8,100,2026-07-03T15:29,"2026-07-13 18:42:42","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622993,apollo_hospitals,632,1,25,BUY,8036.54,7801.29,8624,100,2026-07-03T15:29,"2026-07-13 18:42:42","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622994,bharat_electronics,770,1,25,BUY,412.618,408.346,428.6,100,2026-07-03T15:29,"2026-07-13 18:42:45","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622995,bajaj_holdings,788,1,25,SELL,10732.1,10956.4,10260,100,2026-07-03T15:29,"2026-07-13 18:42:45","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622996,britannia_industries,652,1,25,BUY,4614.05,4498,5179.68,100,2026-07-03T15:29,"2026-07-13 18:42:47","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622997,dr_reddys_laboratories,662,1,25,SELL,1304.05,1324.88,1227.6,100,2026-07-03T15:29,"2026-07-13 18:42:51","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622998,havells_india,805,1,25,BUY,1148.92,1131.75,1219.4,100,2026-07-03T15:29,"2026-07-13 18:42:52","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1622999,hcl_technologies,668,1,25,BUY,1123.68,1086.22,1296.41,100,2026-07-03T15:29,"2026-07-13 18:42:52","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623000,hdfcbank,1,1,25,BUY,753.1,738.457,801.265,100,2026-07-03T15:29,"2026-07-13 18:42:54","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623001,icici_lombard_gic,683,1,25,SELL,1864.7,1891.61,1780.9,100,2026-07-03T15:29,"2026-07-13 18:42:55","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623002,icicibank,3,1,25,SELL,1396.5,1412.26,1331.05,100,2026-07-03T15:29,"2026-07-13 18:42:56","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623003,jio_financial_service,775,1,25,SELL,254.617,257.513,240.835,100,2026-07-03T15:29,"2026-07-13 18:42:59","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623004,jsw_energy,807,1,25,SELL,579.43,588.377,559.5,100,2026-07-03T15:29,"2026-07-13 18:43:00","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623005,kotak_bank,698,1,25,SELL,420.981,425.769,399.9,100,2026-07-03T15:29,"2026-07-13 18:43:01","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623006,nestle_india,712,1,25,BUY,1389.98,1368.37,1453,100,2026-07-03T15:29,"2026-07-13 18:43:02","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623007,nestle_india,712,1,25,SELL,1461.2,1494.13,1391.57,100,2026-07-03T15:29,"2026-07-13 18:43:03","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623008,recl,799,1,25,SELL,360.808,368.17,322.183,100,2026-07-03T15:29,"2026-07-13 18:43:04","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623009,siemens,726,1,25,SELL,3884.07,3947.1,3692.1,100,2026-07-03T15:29,"2026-07-13 18:43:08","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623010,tata_consumer_products,735,1,25,BUY,1073.31,1057.66,1168.4,100,2026-07-03T15:29,"2026-07-13 18:43:09","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623011,tech_mahindra,741,1,25,BUY,1421.53,1401.79,1478.5,100,2026-07-03T15:29,"2026-07-13 18:43:10","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623012,varun_beverages,784,1,25,SELL,561.207,570.004,530,100,2026-07-03T15:29,"2026-07-13 18:43:13","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623013,adani_green,627,1,2,SELL,1527.51,1576.31,1417.02,100,2026-07-03T15:29,"2026-07-13 18:43:16","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623014,ambuja_cement,791,1,2,SELL,443.434,452.788,422.8,100,2026-07-03T15:29,"2026-07-13 18:43:16","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623015,avenue_supermarts,779,1,2,BUY,4209,4164.17,4343.14,100,2026-07-03T15:29,"2026-07-13 18:43:18","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623016,bajaj_holdings,788,1,2,BUY,9984,9774.43,11045.2,100,2026-07-03T15:29,"2026-07-13 18:43:21","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623017,bpcl,790,1,2,BUY,309.213,300.857,327.179,100,2026-07-03T15:29,"2026-07-13 18:43:24","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623018,cholamandalam_investment,654,1,2,BUY,1491.63,1446.05,1726.82,100,2026-07-03T15:29,"2026-07-13 18:43:27","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623019,dr_reddys_laboratories,662,1,2,BUY,1215.92,1193.72,1293,100,2026-07-03T15:29,"2026-07-13 18:43:29","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623020,dr_reddys_laboratories,662,1,2,SELL,1300.35,1324.38,1227.6,100,2026-07-03T15:29,"2026-07-13 18:43:29","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623021,eternal,773,1,2,SELL,264.503,269.608,248.873,100,2026-07-03T15:29,"2026-07-13 18:43:30","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623022,grasim_industries,666,1,2,BUY,3021,2956.23,3173.15,100,2026-07-03T15:29,"2026-07-13 18:43:32","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623023,hdfc_life,674,1,2,BUY,561.841,552.957,592,100,2026-07-03T15:29,"2026-07-13 18:43:32","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623024,hcl_technologies,668,1,2,SELL,1190.91,1204.04,1114.05,100,2026-07-03T15:29,"2026-07-13 18:43:32","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623025,hyundai_motor_india,787,1,2,BUY,1958.13,1927.74,2092.91,100,2026-07-03T15:29,"2026-07-13 18:43:36","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623026,hindustan_aeronautics,677,1,2,BUY,4230.34,4151.38,4526,100,2026-07-03T15:29,"2026-07-13 18:43:37","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623027,icici_lombard_gic,683,1,2,BUY,1768.45,1748.98,1887.5,100,2026-07-03T15:29,"2026-07-13 18:43:37","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623028,icici_prudential_life,684,1,2,BUY,489.834,481.554,523.125,100,2026-07-03T15:29,"2026-07-13 18:43:37","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623029,icicibank,3,1,2,SELL,1399.5,1445.65,1265,100,2026-07-03T15:29,"2026-07-13 18:43:38","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623030,info_edge,806,1,2,BUY,972.006,946.554,1040.15,100,2026-07-03T15:29,"2026-07-13 18:43:40","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623031,infy,4,1,2,BUY,1103.25,1086.9,1167.3,100,2026-07-03T15:29,"2026-07-13 18:43:40","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623032,jio_financial_service,775,1,2,SELL,246.08,251.05,236,100,2026-07-03T15:29,"2026-07-13 18:43:42","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623033,jindal_steel_power,804,1,2,BUY,1097.8,1076.35,1143.5,100,2026-07-03T15:29,"2026-07-13 18:43:42","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623034,itc,5,1,2,BUY,284.55,282.169,301.1,100,2026-07-03T15:29,"2026-07-13 18:43:43","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623035,kotak_bank,698,1,2,BUY,391.236,383.966,414.45,100,2026-07-03T15:29,"2026-07-13 18:43:45","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623036,ntpc,767,1,2,BUY,347.871,337.136,371.5,100,2026-07-03T15:29,"2026-07-13 18:43:48","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623037,power_grid_corporation,719,1,2,BUY,270.25,266.944,295.65,100,2026-07-03T15:29,"2026-07-13 18:43:50","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623038,titan,768,1,2,BUY,4183.1,4062.57,4496.03,100,2026-07-03T15:29,"2026-07-13 18:43:59","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623039,united_spirits,796,1,2,BUY,1303.95,1288.8,1408.8,100,2026-07-03T15:29,"2026-07-13 18:44:01","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623040,varun_beverages,784,1,2,SELL,547.078,552.956,530,100,2026-07-03T15:29,"2026-07-13 18:44:02","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623041,zydus_life,753,1,2,SELL,1102.15,1137.08,997.508,100,2026-07-03T15:29,"2026-07-13 18:44:03","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623042,adani_energy_solutions,802,1,6,SELL,1584.62,1617.6,1509.2,100,2026-07-03T15:29,"2026-07-13 18:44:08","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623043,axis_bank,637,1,6,SELL,1378.43,1392.28,1334,100,2026-07-03T15:29,"2026-07-13 18:44:20","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623044,bank_of_baroda,644,1,6,SELL,289.133,293.74,277,100,2026-07-03T15:29,"2026-07-13 18:44:28","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623045,dr_reddys_laboratories,662,1,6,BUY,1216.82,1194.34,1278.93,100,2026-07-03T15:29,"2026-07-13 18:44:46","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623046,eternal,773,1,6,SELL,269.445,272.885,254.15,100,2026-07-03T15:29,"2026-07-13 18:44:51","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623047,hindunilvr,2,1,6,SELL,2274.98,2301.05,2209,100,2026-07-03T15:29,"2026-07-13 18:45:03","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623048,icici_lombard_gic,683,1,6,SELL,1864.5,1889.63,1794.9,100,2026-07-03T15:29,"2026-07-13 18:45:09","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623049,indian_hotels,797,1,6,SELL,724,729.206,698.8,100,2026-07-03T15:29,"2026-07-13 18:45:10","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623050,iocl,781,1,6,SELL,154.6,157.581,145.955,100,2026-07-03T15:29,"2026-07-13 18:45:19","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623051,jsw_steel,772,1,6,BUY,1264.19,1251.35,1297.9,100,2026-07-03T15:29,"2026-07-13 18:45:25","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623052,maruti_suzuki,706,1,6,BUY,12821.2,12590.3,13449.2,100,2026-07-03T15:29,"2026-07-13 18:45:35","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623053,mahindra_mahindra,704,1,6,BUY,3003.8,2958.16,3151.62,100,2026-07-03T15:29,"2026-07-13 18:45:35","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623054,power_finance_corporation,792,1,6,SELL,436.654,444.355,419.75,100,2026-07-03T15:29,"2026-07-13 18:45:41","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623055,reliance,9,1,6,BUY,1265.9,1252.09,1335.5,100,2026-07-03T15:29,"2026-07-13 18:45:47","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623056,tata_consumer_products,735,1,6,BUY,1087.73,1075.39,1119.91,100,2026-07-03T15:29,"2026-07-13 18:45:57","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623057,tech_mahindra,741,1,6,BUY,1419.33,1403.89,1496.3,100,2026-07-03T15:29,"2026-07-13 18:46:08","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623058,torrent_pharmaceuticals,744,1,6,SELL,4554.72,4604.68,4302.1,100,2026-07-03T15:29,"2026-07-13 18:46:08","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623059,tvs_motor,732,1,6,BUY,3329.59,3296.21,3483,100,2026-07-03T15:29,"2026-07-13 18:46:14","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623060,varun_beverages,784,1,6,SELL,555.8,562.923,540.838,100,2026-07-03T15:29,"2026-07-13 18:46:14","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623061,adani_energy_solutions,802,1,3,SELL,1543.81,1565.41,1490.32,100,2026-07-03T15:29,"2026-07-13 18:46:31","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623062,bajaj_finance,641,1,3,SELL,988.914,1000.41,949.6,100,2026-07-03T15:29,"2026-07-13 18:46:56","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623063,bajaj_finserv,642,1,3,BUY,1712.56,1681.87,1773.5,100,2026-07-03T15:29,"2026-07-13 18:47:02","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623064,dr_reddys_laboratories,662,1,3,BUY,1256.78,1250.57,1271.8,100,2026-07-03T15:29,"2026-07-13 18:47:48","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623065,eternal,773,1,3,SELL,264.503,269.265,253.1,100,2026-07-03T15:29,"2026-07-13 18:47:50","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623066,havells_india,805,1,3,BUY,1185.18,1177.69,1201,100,2026-07-03T15:29,"2026-07-13 18:48:01","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623067,godrej_consumer,665,1,3,BUY,979.968,966.303,1015.34,100,2026-07-03T15:29,"2026-07-13 18:48:02","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623068,icici_lombard_gic,683,1,3,SELL,1861.4,1889.07,1790.5,100,2026-07-03T15:29,"2026-07-13 18:48:32","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623069,indian_hotels,797,1,3,SELL,719.968,729.623,698.8,100,2026-07-03T15:29,"2026-07-13 18:48:35","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623070,l_t,777,1,3,BUY,276.965,273.495,292,100,2026-07-03T15:29,"2026-07-13 18:49:19","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623071,mahindra_mahindra,704,1,3,BUY,3021.53,2980.27,3165,100,2026-07-03T15:29,"2026-07-13 18:49:22","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623072,samvardhana_motherson,800,1,3,BUY,137.316,135.189,144.748,100,2026-07-03T15:29,"2026-07-13 18:49:57","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623073,sbi_life,724,1,3,BUY,1725.89,1700.42,1795.43,100,2026-07-03T15:29,"2026-07-13 18:49:57","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623074,ambuja_cement,791,1,1,BUY,408.161,402,468.8,100,2026-07-06T15:29,"2026-07-13 18:50:57","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623075,bajaj_finserv,642,1,1,SELL,1845.66,1870.13,1583.74,100,2026-07-06T15:29,"2026-07-13 18:51:00","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623076,bharti_airtel,766,1,1,BUY,1785.27,1758.42,1992.2,100,2026-07-06T15:29,"2026-07-13 18:51:01","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623077,dabur,659,1,1,SELL,449.125,464.734,410.216,100,2026-07-06T15:29,"2026-07-13 18:51:03","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623078,eicher_motors,663,1,1,BUY,7322.97,7166.44,8230,100,2026-07-06T15:29,"2026-07-13 18:51:04","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623079,dr_reddys_laboratories,662,1,1,BUY,1217,1188.72,1308.6,100,2026-07-06T15:29,"2026-07-13 18:51:04","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623080,icici_prudential_life,684,1,1,SELL,522.116,532.63,491.938,100,2026-07-06T15:29,"2026-07-13 18:51:06","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623081,icicibank,3,1,1,SELL,1401.89,1441.24,1301.8,100,2026-07-06T15:29,"2026-07-13 18:51:06","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623082,indigo,688,1,1,SELL,5088.62,5207.64,4824.03,100,2026-07-06T15:29,"2026-07-13 18:51:06","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623083,jsw_steel,772,1,1,BUY,1263.89,1239.02,1350.04,100,2026-07-06T15:29,"2026-07-13 18:51:08","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623084,samvardhana_motherson,800,1,1,BUY,143.615,138.072,157.987,100,2026-07-06T15:29,"2026-07-13 18:51:10","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623085,tech_mahindra,741,1,1,BUY,1343.81,1293.12,1451.15,100,2026-07-06T15:29,"2026-07-13 18:51:13","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623086,tvs_motor,732,1,1,SELL,3619.12,3752.69,3334.96,100,2026-07-06T15:29,"2026-07-13 18:51:13","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623087,avenue_supermarts,779,1,5,BUY,4181.36,4070.71,4431.8,100,2026-07-06T15:29,"2026-07-13 18:51:17","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623088,axis_bank,637,1,5,SELL,1385.12,1422.09,1144.1,100,2026-07-06T15:29,"2026-07-13 18:51:17","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
1623089,bharat_electronics,770,1,5,BUY,409.063,402.09,428.6,100,2026-07-06T15:29,"2026-07-13 18:51:19","{'status': 'data_error', 'reason': 'No candles after created_on', 'entry_hit': False}",0,1,NULL,NULL,NULL,NULL,NULL,NULL
